time_seconds,bus650_magnitude,bus650_angle,bus680_magnitude,bus680_angle,bus692_magnitude,bus692_angle
181.0,0.999915870332007,-0.00019163952642384545,0.9844370989567836,-0.09193463811450132,0.9844370773048841,-0.0919346298086907
182.0,0.9999032589887805,-0.0001989382067693504,0.9800979591628134,-0.097280198873132,0.9800979368929168,-0.09728019010675817
183.0,0.9998979659072439,-0.00020254514057973765,0.9850050361274686,-0.0983261999479842,0.9850050135566494,-0.09832619107955246
184.0,0.9999002057139684,-0.0002012538899684116,0.9857698400165704,-0.09738168661441025,0.9857698175558948,-0.09738167782707938
185.0,0.9999075913620395,-0.00019699541671070305,0.9882890902525134,-0.09429845705292209,0.9882890681503868,-0.09429844853214715
186.0,0.9999159547372627,-0.00019213170034038113,0.9911419514864497,-0.0907950905918559,0.9911419297912083,-0.09079508237165464
187.0,0.9999212552876358,-0.00018900414805991743,0.9929546494562611,-0.08856070513038662,0.9929546280201058,-0.08856069710206914
188.0,0.9999210514865652,-0.0001891408454740563,0.9928734394395798,-0.08865483741982455,0.9928734179925536,-0.08865482938330041
189.0,0.9999153270777201,-0.00019249670620389458,0.9909267807866274,-0.09105774068931263,0.9909267590599218,-0.09105773244750683
190.0,0.9999065045774639,-0.00019765479785155974,0.9879165448655436,-0.09478063460574784,0.9879165227090081,-0.09478062604537865
191.0,0.9998986427779145,-0.00020215712230305493,0.9852316514060147,-0.098044039346703,0.9852316288679173,-0.09804403050288968
192.0,0.9998959557260246,-0.00020369826759576102,0.9843152939914791,-0.09916732348383031,0.9843152713230827,-0.09916731454235087
193.0,0.9999008563067859,-0.00020088477705755691,0.9859904124520443,-0.09712989653084234,0.9859903900211665,-0.09712988776651628
194.0,0.999913063829026,-0.00019380516510581435,0.9901607215333327,-0.09201037005782749,0.9901606996978689,-0.09201036173497852
195.0,0.9999295005009533,-0.00018408702224866953,0.9957718537435855,-0.08510574089214085,0.9957718327077225,-0.08510573316019752
196.0,0.9999455880737464,-0.00017382191865659595,0.9946667175415798,-0.07922347924175246,0.9946666973502176,-0.07922347201549369
197.0,0.9999572355442797,-0.0001666041531734032,0.9986891969979971,-0.07420992599021897,0.9986891773812866,-0.07420991918588932
198.0,0.9999618569235025,-0.0001636924401739161,1.000293062392632,-0.07220262203990045,1.0002930430058683,-0.07220261540150091
199.0,0.9999593380847429,-0.00016527186031391056,0.9994139115691699,-0.07328712973083938,0.9994138920577494,-0.07328712300197285
200.0,0.9999519592903701,-0.00016988291934725452,0.996868362655424,-0.07647259008305735,0.9968683427790492,-0.07647258308821875
201.0,0.9999434875029253,-0.0001751247064468274,0.9939376375618217,-0.08013052311978076,0.9939376172662612,-0.08013051581727386
202.0,0.999937867349207,-0.00017854243581818136,0.9919945804368164,-0.08254530066148136,0.9919945598641395,-0.08254529315546143
203.0,0.9999376530904867,-0.00017865598603229992,0.9919150730921281,-0.08262073812288279,0.9919150525101975,-0.08262073060925891
204.0,0.9999428390412385,-0.00017550916434681533,0.9937134514092261,-0.08041354476726853,0.9937134310832985,-0.0804135374426325
205.0,0.9999509469304884,-0.00017050042827229954,0.9965112636013939,-0.0769222816223101,0.9965112436753207,-0.07692227459052607
206.0,0.9999579708075694,-0.000166135214888556,0.9989476906902518,-0.07389869859216915,0.9989476711096154,-0.07389869181427025
207.0,0.9999600944905971,-0.00016478365405748254,0.9996746349800534,-0.07295651812543245,0.9996746155056093,-0.07295651142362082
